0.000074
0.005466
0.013544
0.017570
0.022047
0.022385
0.022817
0.031493
0.083397
0.172866
0.305894
0.482717
0.666541
0.830428
0.978477
1.098357
1.197448
1.264541
1.301524
1.319847
1.332947
1.330251
1.327542
1.323207
1.308632
1.291559
1.255109
1.205487
1.124692
1.036196
0.951977
0.852402
0.765693
0.672343
0.583808
0.510798
0.440868
0.378156
0.329420
0.286001
0.243971
0.203444
0.161164
0.126945
0.098002
0.070471
0.049293
0.036293
0.024833
0.017784
