0.000102
0.006130
0.014661
0.019617
0.023348
0.024343
0.024744
0.041824
0.112036
0.222689
0.388672
0.589669
0.789326
0.957327
1.106914
1.222792
1.304207
1.348670
1.364696
1.364213
1.359133
1.337018
1.315118
1.291721
1.255402
1.211129
1.144250
1.065300
0.963185
0.860633
0.766909
0.665489
0.579014
0.492830
0.415536
0.353481
0.296421
0.246205
0.206423
0.171064
0.137976
0.107766
0.079283
0.057603
0.040857
0.027031
0.017629
0.012595
0.009152
0.007998
